id,name,url,location,latitude,longitude,description,postal_code,phone,email,type
8161,ГУО «Средняя школа №1 г.Сморгони»,http://www.yaklass.by/SchoolProfile/97e2bfc1-28c8-4e11-af20-227159b88cd3,"Гродненская обл., г.Сморгонь, ул.Советская, 18",NULL,NULL,,231042,,,0
8162,ГУО «Средняя школа №4 г.Лунинца»,http://www.yaklass.by/SchoolProfile/fcb92abd-cc80-4b2f-98f2-084a81fb8906,"г.Лунинец, ул.Кутузова 16",NULL,NULL,,,,,0
8163,ГУО «Средняя школа №3 г.Иваново»,http://www.yaklass.by/SchoolProfile/8f1d3984-3090-4078-8fad-7779ae11aee0,"Брестская обл., г.Иваново, ул.Советская, д.26, ",NULL,NULL,,,,,0
8164,ГУО «Средняя школа №67 г.Минска»,http://www.yaklass.by/SchoolProfile/2e0d91b1-1010-4f33-83f0-fabd53766b52,"г.Минск, ул.Алибегова, 5а",NULL,NULL,,,,,0
8165,ГУО «Средняя школа №30 г.Бобруйска»,http://www.yaklass.by/SchoolProfile/fb59b83d-cf74-452d-95c6-45f170865e4b,"Могилёвская обл., г.Бобруйск, ул.Ульяновская, д.27",NULL,NULL,,,,,0
8166,ГУО «Логозинская средняя школа Логойского района»,http://www.yaklass.by/SchoolProfile/6982a57f-d5b7-4e1f-9171-d1cf280069c4,"Минская, Логойский, д.Логоза, ул.Школьная",NULL,NULL,,223120,,,0
8167,ГУО «Гимназия №1 г.Ивье»,http://www.yaklass.by/SchoolProfile/476ae9e3-11c1-48b9-be14-effd3c010cbd,"ул.50 лет Октября, 25",NULL,NULL,,,,,0
8168,ГУО «Гимназия №1 г.Жодино»,http://www.yaklass.by/SchoolProfile/613751e3-6573-4b09-a2cd-5dd3929b720f,"Минская обл., г.Жодино, ул.Гагарина, 32",NULL,NULL,,,,,0
8169,ГУО «Роговский детский сад-средняя школа»,http://www.yaklass.by/SchoolProfile/d10cfbc0-27ef-483b-9bc8-00b12251f732,"Минская обл., Минский р-н, п/о Рогово, д.Новый Двор, ул.Школьная, 1",NULL,NULL,,,,,0
8170,ГУО «Средняя школа №1 г.Щучина»,http://www.yaklass.by/SchoolProfile/491c33de-a6a7-4f36-a1d5-155d068660ac,"Гродненская обл., г.Щучин, ул.Ленина, 66",NULL,NULL,,,,,0
8171,ГУО «Средняя школа №3 г.Волковыска»,http://www.yaklass.by/SchoolProfile/533044ff-e446-41b9-b39e-a4db2829bba8,"г.Волковыск, Советская, 15",NULL,NULL,,,,,0
8172,ГУО «Василевичский ясли-сад Слонимского района»,http://www.yaklass.by/SchoolProfile/3db439ec-fd83-4cfb-a5a1-e9fb02ad7979,"Гродненская обл., Слонимский р-н, аг.Василевичи, ул.Школьная, д.4",NULL,NULL,,231815,,,0
8173,Общеобразовательная школа №70 г.Гомеля,http://www.yaklass.by/SchoolProfile/9be4d3fd-0127-446c-835f-d7e5a94a9f96,"г.Гомель, ул.Тимофеенко, 16",NULL,NULL,,246032,,,0
8174,ГУО «Сенковщенская средняя школа»,http://www.yaklass.by/SchoolProfile/90bfeb37-2912-4e4c-8ad9-83c27d7562a6,"Гродненская обл., Слонимский р-н, аг.Сеньковщина, ул.Парковая, 19",NULL,NULL,,,,,0
8175,"ГУО «Отдел образования, спорта и туризма Петриковского райисполкома ГУО Бабуничская средняя школа»",http://www.yaklass.by/SchoolProfile/eb6621ce-2539-465b-abb1-a14de9facbfe,"Гомельская обл., Петриковский р-н, аг.Бабуничи, ул.Первомайская, 41",NULL,NULL,,,,,0
8176,ГУО «Средняя школа №38 г.Витебска»,http://www.yaklass.by/SchoolProfile/c5590df6-4fc0-4908-be31-5f28b731a7b6,"г.Витебск, Московский проспект, дом 45а",NULL,NULL,,,,,0
8177,ГУО «Полецкишская средняя школа»,http://www.yaklass.by/SchoolProfile/aedcf768-d899-430c-8a46-f683b57b130a,"Гродненская обл., Вороновский р-н, аг.Полецкишки, ул.Центральная, 40",NULL,NULL,,231377,,,0
8178,ГУО «Гимназия №9 г.Витебска»,http://www.yaklass.by/SchoolProfile/1dd202c5-1d63-4e1e-a7da-5f7dbda323ee,"г.Витебск, Московский пр-т, 41а",NULL,NULL,,,,,0
8179,ГУО «Гимназия №3 г.Минска»,http://www.yaklass.by/SchoolProfile/d226f6ed-ead8-41d3-b1fa-fa5df1481e2b,"Ул.В.Хоружей, 46/3",NULL,NULL,,,,,0
8180,ГУО «Жуховичская средняя школа»,http://www.yaklass.by/SchoolProfile/c96385a8-ffe1-4388-8537-58135e9bab7b,"Гродненская обл., Кореличский р-н, аг.Б.Жуховичи, ул.Центральная 102",NULL,NULL,,,,,0
8181,Ясли-сад №16 СП ОАО Брестгазоаппарат,http://www.yaklass.by/SchoolProfile/b2b7e629-9945-4c1c-9553-40fffe87f0cc,"г.Брест, ул.Комсомольская 17",NULL,NULL,,224005,,,0
8182,ГУО «Средняя школа №1 г.п.Лиозно»,http://www.yaklass.by/SchoolProfile/d9fed76f-4384-44b8-90ed-642eece56950,"Витебская обл., Лиозненский р-н, г.п.Лиозно, ул.Безуглого, 9",NULL,NULL,,,,,0
8183,ГУО «Гимназия №7 г.Витебска»,http://www.yaklass.by/SchoolProfile/fd051049-772f-4508-b4d2-ebd0fccb4b52,"г.Витебск, пр.Победы, д.29а",NULL,NULL,,210032,,,0
8184,ГУО «Средняя школа №165 г.Минска»,http://www.yaklass.by/SchoolProfile/af9f1481-7de6-4e89-9682-987afdfd02eb,"г.Минск, проспект газеты «Звязда», 6",NULL,NULL,,220116,,,0
8185,ГУО «Средняя школа №18 г.Борисова»,http://www.yaklass.by/SchoolProfile/433a1de3-94b8-41db-9ca8-1dcd0f5f7e5b,"Минская обл., город Борисов, улица 50 лет БССР, дом 33",NULL,NULL,,,,,0
8186,ГУО «Средняя школа №3 г.Глубокое»,http://www.yaklass.by/SchoolProfile/f54fb6e3-4385-4f4a-b08b-ad8f09d9915e,"Витебская обл.г.Глубокое, ул.Школьная, д.34а",NULL,NULL,,,,,0
8187,ГУО «Гимназия г.Быхова»,http://www.yaklass.by/SchoolProfile/8d03f4d4-d906-45e6-a9d9-f7dd661ffed2,г.Быхов ул.Красноармейская 16,NULL,NULL,,,,,0
8188,ГУО «Средняя школа №16 г.Лиды»,http://www.yaklass.by/SchoolProfile/09726ab7-6229-46bc-b0a8-b0e3339e16e3,"Гродненская обл., г.Лида, ул.Машерова, 15",NULL,NULL,,,,,0
8189,Широковская средняя школа Буда-Кошелевского района,http://www.yaklass.by/SchoolProfile/c9455555-1b49-4809-bba2-0c5a1010a075,"Гомельская обл., Буда-Кошелевский р-н, аг.Широкое, ул.Пучинская 7а",NULL,NULL,,,,,0
8190,ГУО «Конюховский ясли-сад-средняя школа»,http://www.yaklass.by/SchoolProfile/cbce629c-2a2d-4f16-a814-2f690bfd77a5,"Гродненская обл., Берестовицкий р-н, аг.Конюхи, ул.Центральная, 87",NULL,NULL,,231782,,,0
8191,ГУО «Учебно-педагогический комплекс Мижеричский детский сад-базовая школа им.В.Ляха»,http://www.yaklass.by/SchoolProfile/f690a23c-db88-41ee-82cf-3ec9b8cdbdb1,"Гродненская обл.Зельвенский р-н аг.Мижеричи, ул.Молодежная, 8",NULL,NULL,,231932,,,0
8192,ГУО «Осиновский детский сад-средняя школа»,http://www.yaklass.by/SchoolProfile/259ec5e2-f2b4-4fdb-b59c-d48360dbf952,"Могилевская обл., Чаусский р-н, агрогородок Осиновка, улица Школьная, дом 7.Индекс:",NULL,NULL,,213208,,,0
8193,ГУО «Средняя школа №2 г.Сенно»,http://www.yaklass.by/SchoolProfile/a8678d94-c9c8-4fed-b738-91cb76874288,"Витебская обл., г.Сенно, ул.Октябрьская, 10",NULL,NULL,,,,,0
8194,Ветринская средняя школа Полоцкого района,http://www.yaklass.by/SchoolProfile/87e7e322-3d37-4b1c-9137-18e68222f95a,"Витебская обл., Полоцкий р-н, аг.Жерносеки, ул.Чкалова, д.8 А",NULL,NULL,,,,,0
8195,ГУО «Крулевщинская средняя школа Докшицкого района»,http://www.yaklass.by/SchoolProfile/dfba2d2d-40dd-4f32-a075-78e1abe1515c,"Витебская обл., Докшицкий р-н, аг.Крулевщина, ул.Полевого",NULL,NULL,,211716,,,0
8196,ГУО «Сыроваткинский ясли-сад-средняя школа»,http://www.yaklass.by/SchoolProfile/38c93098-c419-4b0b-a240-094add974656,"Гродненская обл., Сморгонский р-н, д.Сыроватки, ул.Школьная 2",NULL,NULL,,,,,0
8197,Чирковичская средняя школа им.П.М.Стефановского,http://www.yaklass.by/SchoolProfile/6f196ca7-0df6-4985-b456-3374af1e580a,"Гомельская, Светлогорский, аг.Чирковичи, ул.Матросова, 47",NULL,NULL,,247410,,,0
8198,ГУО «Средняя школа №14 г.Витебска»,http://www.yaklass.by/SchoolProfile/44e347b0-a65a-4c6d-9966-0c377b046958,"Витебская обл., г.Витебск, ул М.Горького 163 б",NULL,NULL,,210008,,,0
8199,ГУО «Гравжишковский ясли-сад-базовая школа»,http://www.yaklass.by/SchoolProfile/ecc3f509-ba70-4bbe-8023-f12cc562d887,"Гродненская обл., Ошмянский р-н, аг.Гравжишки.",NULL,NULL,,,,,0
8200,Минский государственный колледж электроники,http://www.yaklass.by/SchoolProfile/d690813b-e3f5-4019-8482-cfa3b71e0c99,"г.Минск, ул.Казинца, 91",NULL,NULL,,,,,0
8201,ГУО «Немержанская средняя школа»,http://www.yaklass.by/SchoolProfile/86774299-4b79-424d-9c2c-712c96d6cd68,"Брестская обл., Дрогичинский р-н, д.Немержа, ул.Лесная 2",NULL,NULL,,,,,0
8202,ГУО «Гимназия №3 г.Витебска»,http://www.yaklass.by/SchoolProfile/7c1ffce8-4167-4e10-9d49-2895b1e6df97,"г.Витебск, ул.Правды 57",NULL,NULL,,,,,0
8203,ГУО «Хизовская средняя школа»,http://www.yaklass.by/SchoolProfile/d40f422f-b43b-476b-a881-b423836e0c37,"Гомельская обл., Кормянский р-н, аг.Хизов, ул.Пионерская, д.1",NULL,NULL,,,,,0
8204,ГУО «Средняя школа №2 г.Витебска»,http://www.yaklass.by/SchoolProfile/4ff8a0ce-fe40-4412-a34f-f1a75df40119,"г.Витебск, ул.Г.Белобородова, д.6",NULL,NULL,,,,,0
8205,ГУО «Средняя школа №1 г.п.Шумилино»,http://www.yaklass.by/SchoolProfile/7f498b3b-cbd2-4ec5-9603-aa16b490a85f,"г.п.Шумилино, ул.Ленинская, д.7",NULL,NULL,,211259,,,0
8206,ГУО «Гимназия №8 г.Витебска»,http://www.yaklass.by/SchoolProfile/e9180cce-57b3-49d2-a3da-2be2205ab432,"г.Витебск, ул.Чкалова 32-7",NULL,NULL,,,,,0
8207,Радужская средняя школа им.М.Г.Батракова,http://www.yaklass.by/SchoolProfile/e1c882af-7c3b-43ba-8aa9-85908d2dcee5,"Гомельская обл.Ветковский р-н, аг.Радуга.ул.Батракова 1а",NULL,NULL,,,,,0
8208,Богушевская средняя школа №2,http://www.yaklass.by/SchoolProfile/8ee8dc11-7f6c-4886-a7f4-f5373f215821,"Витебская обл., Сенненский р-н, г.п.Богушевск, ул.Парковая, д.40",NULL,NULL,,,,,0
8209,ГУО «Средняя школа №2 г.Марьина Горка»,http://www.yaklass.by/SchoolProfile/0993ab55-5d72-43b0-929f-b40110cafe47,"Минская обл., Пуховичский р-н, г.Марьина Горка, ул.Ленинская, 53",NULL,NULL,,,,,0
8210,ГУО «Средняя школа №8 г.Речицы»,http://www.yaklass.by/SchoolProfile/11d13dbc-5374-4fe3-be21-a089493dd195,"г.Речица, ул.Советская, 224",NULL,NULL,,,,,0
8211,Ясли-сад №108 г.Гродно,http://www.yaklass.by/SchoolProfile/9b31f947-3f1c-45da-b898-4aca1065ec52,"Гродненская обл., г.Гродно, ул.Кремко, д.16",NULL,NULL,,,,,0
8212,БрГУ им.А.С.Пушкина,http://www.yaklass.by/SchoolProfile/b6694642-abf4-4675-a7a4-efacc4e4f47a,"г.Брест, бульвар Космонавтов 21",NULL,NULL,,224016,,,0
8213,ГУО «УПК Деревновский ЯСШШ»,http://www.yaklass.by/SchoolProfile/cac32754-e06e-4c90-86c9-8402b049c0de,"Гродненская обл., Слонимский р-н, аг.Деревная, ул.Школьная, д.19",NULL,NULL,,231813,,,0
8214,ГУО «Обидовичский УПК д/с-СШ»,http://www.yaklass.by/SchoolProfile/95b7616f-1a0f-4465-8136-987b8579bf8a,"Могилевская обл., Быховский р-н, аг.Обидовичи, ул.Советская 32а",NULL,NULL,,213343,,,0
8215,ГУО «Плюсская детский сад-базовая школа»,http://www.yaklass.by/SchoolProfile/61c07fa8-ce82-4210-b7ec-9396b63cbde2,"Віцебская вобласць, Браслаўскі раён, аг.Плюсы, вуліца Прыазёрная",NULL,NULL,,211988,,,0
8216,ГУО «Средняя школа №19 г.Бреста»,http://www.yaklass.by/SchoolProfile/7f04bf2d-5854-4540-997e-8f196a4b97dd,"г.Брест, ул.Сикорского, 86",NULL,NULL,,224012,,,0
8217,ГУО «Средняя школа №151 г.Минска»,http://www.yaklass.by/SchoolProfile/f6553ce1-2f44-453f-b764-6b33b74b0c20,"г.Минск, ул.Одинцова, 12",NULL,NULL,,,,,0
8218,ГУО «Средняя школа №161 г.Минска»,http://www.yaklass.by/SchoolProfile/699498b2-5623-4477-aee8-61365b81b099,"г.Минск, ул.Слободская, 169",NULL,NULL,,,,,0
8219,ГУО «Кореневский ясли-сад-средняя школа»,http://www.yaklass.by/SchoolProfile/1b8115b6-ebd9-420a-a3cd-3ab8f81b3744,"Гомельская обл., Светлогорский р-н, деревня Корени, ул.Дорожная, д.11",NULL,NULL,,247406,,,0
8220,ГУО «Гимназия №27 г.Минска»,http://www.yaklass.by/SchoolProfile/b07ee8c7-776d-4d93-aa3d-208d3529b3c2,"г.Минск, ул.Я.Мавра, 10",NULL,NULL,,,,,0
8221,ГУО «Гимназия №1 г.Витебска»,http://www.yaklass.by/SchoolProfile/b80ba916-567d-4d9a-9472-7ad23dcfe318,"г.Витебск, ул.Доватора, 10/2.",NULL,NULL,,,,,0
8222,ГУО «Средняя школа №3 г.Светлогорска»,http://www.yaklass.by/SchoolProfile/3a8a94c3-016d-453b-bc48-8c9e91a9a9c9,"Гомельская обл., Светлогорский р-н, Светлогорск, ул.Ленина, д.80",NULL,NULL,,247435,,,0
8223,ГУО «Лицей №1 им.А.С.Пушкина г.Бреста»,http://www.yaklass.by/SchoolProfile/fdc921be-8648-4f39-9c20-f8dd437168ef,"г.Брест, ул.Орловская 63, Брест",NULL,NULL,,,,,0
8224,ГУО «Средняя школа №4 г.Несвижа»,http://www.yaklass.by/SchoolProfile/c9327c9a-a532-4d35-92f8-3e7fddba1141,"Минская обл., г.Несвиж, ул.Советская, д.36.",NULL,NULL,,,,,0
8225,ГУО «Гимназия им.И.М.Ерашова г.Лепеля»,http://www.yaklass.by/SchoolProfile/3c96965b-427a-4a50-a64d-2e69aea25efa,"Витебская обл., г.Лепель, ул.Школьная, д.3",NULL,NULL,,211174,,,0
8226,ГУО «Средняя школа №95 г.Минска»,http://www.yaklass.by/SchoolProfile/f3f9bde6-b305-403e-bc7e-7564dd510aba,"г.Минск, ул.Гая, д.34",NULL,NULL,,,,,0
8227,ГУО «Средняя школа №6 г.Калинковичи»,http://www.yaklass.by/SchoolProfile/a96cee2c-cb24-4056-a6d8-ed3736f550df,"г.Калинковичи, ул.50 лет Октября, дом 20",NULL,NULL,,,,,0
8228,Ясли-сад №8 г.Калинковичи,http://www.yaklass.by/SchoolProfile/c0c0425f-38e0-48f5-83df-0ccb9515f058,"г.Калинковичи, ул.Гагарина, 52",NULL,NULL,,,,,0
8229,ГУО «Бобруйская вспомогательная школа»,http://www.yaklass.by/SchoolProfile/af40f97b-8ad4-4872-9348-710b1f983ba6,"г.Бобруйск, ул.Комсомольская 92",NULL,NULL,,,,,0
8230,ГУО «Березинская гимназия»,http://www.yaklass.by/SchoolProfile/551201de-9518-4f55-a598-efdde955eb3c,"Минская обл., г.Березино, ул.Молодежная 1",NULL,NULL,,,,,0
8231,ГУО «Средняя школа №5 г.Сморгони»,http://www.yaklass.by/SchoolProfile/63b285ae-12a0-4088-a39f-2a2c4afacdc8,"Гродненская обл., г.Сморгонь, ул.Синицкого, 9",NULL,NULL,,,,,0
8232,ГУО «Средняя школа №42 г.Минск»,http://www.yaklass.by/SchoolProfile/4686593d-8a06-41ea-8e4b-92a7c3dd3379,"г.Минск.ул.Неманская, 7",NULL,NULL,,,,,0
8233,ГУО «Гимназия №8 г.Минска»,http://www.yaklass.by/SchoolProfile/e7982923-c5ab-48da-bc5d-257755ed3b25,"г.Минск, ул.Якуба Коласа, 41",NULL,NULL,,,,,0
8234,ГУО «Средняя школа №120 г.Минска»,http://www.yaklass.by/SchoolProfile/59c4fc91-292e-4373-b4b3-058e44b4fb3e,"г.Минск ул.Варвашени, 4",NULL,NULL,,,,,0
8235,ГУО «Средняя школа №12 г.Борисова»,http://www.yaklass.by/SchoolProfile/844c70ac-c756-4740-a3a8-6a6e941d67bb,"Минская обл.г.Борисов ул.10 лет БССР, 4",NULL,NULL,,222518,,,0
8236,ГУО «Стародворецкий ясли-сад-базовая школа»,http://www.yaklass.by/SchoolProfile/6b35f011-cad0-4430-91ca-1b6d8f2619dd,"Гродненская обл., Берестовицкий р-н, аг.Старый Дворец, ул.1 Мая, д.4",NULL,NULL,,,,,0
8237,ДУА «Барунскі вучэбна-педагагічны комплекс яслі-сад-сярэдняя школа»,http://www.yaklass.by/SchoolProfile/91d6595f-2c1e-4a81-97b5-800a268c4a86,"Гродненская обл, Ошмянский р-н, аг.Боруны, пер.Школьный, 8",NULL,NULL,,231123,,,0
8238,Ясли-сад №508 г.Минска,http://www.yaklass.by/SchoolProfile/eb3a64be-f317-4fdc-ab62-4edcc0224f75,"Г.Минск ул.Руссиянова, 13/4",NULL,NULL,,,,,0
8239,ГУО «Средняя школа 11 г.Слуцка»,http://www.yaklass.by/SchoolProfile/f3b92796-c4cf-4b0d-b1e1-89d56fdab58c,"г.Слуцк, ул.Зелёная, д.25",NULL,NULL,,,,,0
8240,ГУО «Заболотские ясли-сад-средняя школа»,http://www.yaklass.by/SchoolProfile/b8fbc86e-9df5-48c8-b978-14cd1d655a6f,"Гродненская обл., Вороновский р-н., аг.Заболоть, ул.Советская 26А",NULL,NULL,,,,,0
8241,ГУО «Средняя школа №3 г.Хойники»,http://www.yaklass.by/SchoolProfile/978fd6a2-031e-40bc-bb95-3aafa49c4c7c,"г.Хойники, ул.Первомайская, 18 Телефон: 3-32-71 (приёмная)",NULL,NULL,,,,,0
8242,Средня школа №3 г.Свислочь,http://www.yaklass.by/SchoolProfile/34496c44-4ac1-46bb-a869-474a1c28b95c,"Гродненская обл., Свислочский р-н, ул.Калиновского, 4",NULL,NULL,,,,,0
8243,ГУО «Ивьевская средняя школа»,http://www.yaklass.by/SchoolProfile/ceaf7157-638c-4e0c-a40f-b0f704ec9b64,"Гродненская обл., г.Ивье, ул.50 лет Октября, 25",NULL,NULL,,,,,0
8244,ГУО «Средняя школа №8 г.Полоцка»,http://www.yaklass.by/SchoolProfile/77d26a92-ae1e-4f06-9600-691e96bc0623,"Витебская обл., г.Полоцк, ул.Мариненко, 20",NULL,NULL,,,,,0
8245,ГУО «Средняя школа №159 г.Минска»,http://www.yaklass.by/SchoolProfile/d13294c8-d7ab-4939-86e6-ce56af2b7c83,"г.Минск, ул.Одинцова, 30",NULL,NULL,,,,,0
8246,Ясли-сад №40 г.Гродно,http://www.yaklass.by/SchoolProfile/d0024175-877f-471c-ac14-ee0b516bfe4c,Гродно улица Пушкина 26-А,NULL,NULL,,,,,0
8247,ГУО «Гадиловичская средняя школа»,http://www.yaklass.by/SchoolProfile/d9d3ce41-8f36-411f-a07c-75d8c6799265,"Гомельская обл., Рогачевский р-н, деревня Гадиловичи, улица Московская, 17",NULL,NULL,,,,,0
8248,Лебедевская средняя школа Молодечненского района,http://www.yaklass.by/SchoolProfile/56e94124-eda7-4d97-a220-6895cefea7cf,"Минская обл., Молодечненский р-н, аг.Лебедево, ул.Советская, 37а",NULL,NULL,,,,,0
8249,ГУО «Средняя школа №3 г.Слонима»,http://www.yaklass.by/SchoolProfile/dc829113-6f12-41cc-bc2c-f29205f111c7,"Гродненская обл., г.Слоним ул.Брестская 59/1",NULL,NULL,,,,,0
8250,ГУО «Средняя школа №23 г.Витебска»,http://www.yaklass.by/SchoolProfile/841f2a62-99df-41e9-8dba-93acc5eead3e,"Витебская обл., город Витебск, ул.М.Горького, д.61а",NULL,NULL,,210002,,,0
8251,ГУО «Тереховская средняя школа №2»,http://www.yaklass.by/SchoolProfile/4af28045-e84f-4ff6-9182-9ad5d483aea7,"Гомельская обл., Добрушский р-н, г.п.Тереховка, улица Ленина, 172",NULL,NULL,,247070,,,0
8252,ГУО «Средняя школа №23 г.Борисова»,http://www.yaklass.by/SchoolProfile/a607c03f-7631-4d29-8b08-4c1d07b4f75c,"Минская обл., г.Борисов, ул.полка Нормандия-Нёман, 172",NULL,NULL,,,,,0
8253,ГУО «Ждановичская средняя школа»,http://www.yaklass.by/SchoolProfile/c8267c6b-3cae-4277-8e27-9111d1c84b81,"Минская обл, Минский р-н, аг.Ждановичи",NULL,NULL,,,,,0
8254,ГУО «Средняя школа №209 г.Минска»,http://www.yaklass.by/SchoolProfile/06c39af5-6c5e-467e-94b6-462e7e10d87f,ул.Рафиева 91,NULL,NULL,,,,,0
8255,ГУО «Средняя школа №90 г.Минска»,http://www.yaklass.by/SchoolProfile/d62897d8-262d-46ee-9c43-1dba90c32df3,"г.Минск, ул.Чкалова 15/3",NULL,NULL,,,,,0
8256,ГУО «Средняя школа №143 г.Минска»,http://www.yaklass.by/SchoolProfile/1b04e89c-a45b-4a81-9a6b-d2af4935836a,"г.Минск ул.Ауэзова, 5",NULL,NULL,,,,,0
8257,ГУО «Средняя школа №54 г.Минска»,http://www.yaklass.by/SchoolProfile/d2782d03-de9e-4cff-a631-7e76e96d3b56,"г.Минск, ул.Солнечная, 4",NULL,NULL,,,,,0
8258,ГУО «Великокрушиновская базовая школа»,http://www.yaklass.by/SchoolProfile/7477db76-c83b-487a-80ec-1689d225e08c,"Рогачёвский р-н, д.Великая Крушиновка, ул.Школьная, д.5",NULL,NULL,,,,,0
8259,Старосельская средняя школа Ветковского района,http://www.yaklass.by/SchoolProfile/44dbfda2-2c57-4b36-ae5f-988f91946b8d,"р.Гомельская обл., Ветковский р-он, аг.Старое Село, ул.Юбилейная , д.14",NULL,NULL,,247127,,,0
8260,Лошницкая средняя школа Борисовского района,http://www.yaklass.by/SchoolProfile/69be4ade-2361-492c-82f5-d23f43385151,"Минская обл., Борисовский р-н, аг.Лошница, ул.Мичурина, 29а",NULL,NULL,,,,,0
8261,ГУО «Средняя школа №2 г.п.Кореличи»,http://www.yaklass.by/SchoolProfile/cbc29bce-9815-471e-ac17-b2aa44c79ea5,"г.п.Кореличи, ул.Гастелло, 2",NULL,NULL,,,,,0
8262,ГУО «Куриловичский УПК детский сад-средняя школа»,http://www.yaklass.by/SchoolProfile/81f0bda1-effa-435e-a9b1-b309e883e508,"Гродненская обл., Мостовский р-н, аг.Куриловичи, ул.Школьная, 3",NULL,NULL,,,,,0
8263,Раховичский ясли-сад-средняя школа Слонимского района,http://www.yaklass.by/SchoolProfile/8519366d-4b1e-43bb-9ae6-a07669aac6e2,"Гродненская обл., Слонимский р-н, д.Суринка, ул.Школьная, д.15",NULL,NULL,,,,,0
8264,ГУО «Защебьевская средняя школаРечицкого района»,http://www.yaklass.by/SchoolProfile/e5d39f3c-79ce-4b62-8e5c-4993501546b9,"аг.Защебье, ул.Школьная, д.3",NULL,NULL,,,,,0
8265,ГУО «Средняя школа №35 г.Бреста»,http://www.yaklass.by/SchoolProfile/23479ef0-6204-44b6-b878-c2fb521a33e8,"г.Брест, ул.28 Июля, 43",NULL,NULL,,,,,0
8266,ГУО «Берёзовский детский сад-средняя школа»,http://www.yaklass.by/SchoolProfile/dc5c2e5f-1cbe-4fda-bdec-e13f6e2b52c6,"Калинковичский р-н д.Берёзовка ул.Молодёжная, 27 б",NULL,NULL,,,,,0
8267,ГУО «Средняя школа №43 г.Витебска им.М.Ф.Шмырева»,http://www.yaklass.by/SchoolProfile/6af5b802-9109-40dd-aad3-b165ec8a426d,"г.Витебск, ул.Шмырева, 30",NULL,NULL,,,,,0
8268,ГУО «Средняя школа №18 г.Бобруйска»,http://www.yaklass.by/SchoolProfile/0b2a8141-c577-4596-96f9-446d54a7dae4,"Могилевская обл., г.Бобруйск, ул.Минская, д.70/1",NULL,NULL,,,,,0
8269,Озерницкая средняя школа Слонимского района,http://www.yaklass.by/SchoolProfile/2cf36db3-a139-415f-bb9d-beeac9a0160e,"Гродненская обл., Слонимский р-н, аг.Озерница, ул.50 лет БССР, д.2А",NULL,NULL,,,,,0
8270,ГУО «Гимназия №14 г.Гомеля»,http://www.yaklass.by/SchoolProfile/1777afbe-f02f-4b5e-9428-df25df9565c8,"г.Гомель, ул.Олимпийская, 18",NULL,NULL,,,,,0
8271,ГУО «Лицей г.Новополоцка»,http://www.yaklass.by/SchoolProfile/35c42337-4b94-4b83-a60b-7101fd02b9eb,"Витебская обл., г.Новополоцк, ул.Парковая, 34",NULL,NULL,,,,,0
8272,ГУО «Лоевская районная гимназия»,http://www.yaklass.by/SchoolProfile/fce83ce0-f974-4104-b039-e42cfa5f0cac,"Гомельская обл., г.п.Лоев, ул.Октябрьская, 18",NULL,NULL,,,,,0
8273,ГУО «Средняя школа №2 г.п.Зельва»,http://www.yaklass.by/SchoolProfile/78aeb389-cd4c-49fd-a686-d74f4b4e36ea,"Гродненская обл., г.п.Зельва, ул.Победы, 4",NULL,NULL,,,,,0
8274,ГУО «Нивский детский сад-базовая школа»,http://www.yaklass.by/SchoolProfile/32c7efff-ca5a-45db-8e7a-cf956a59cb2a,"Гомельская обл., Добрушский р-н, д.Нивки, ул.Хуторская, 104",NULL,NULL,,247051,,,0
8275,Сосновская средняя школа №1 Любанского района,http://www.yaklass.by/SchoolProfile/48fd626e-0e2f-4a86-a2e8-dc665ce911bf,"Минская обл., Любанский р-н, аг.Сосны, ул.Лесная, 4",NULL,NULL,,,,,0
8276,ГУО «Средняя школа 19 г.Минска»,http://www.yaklass.by/SchoolProfile/11314841-92fc-482d-9fc7-89e678de885f,"г.Минск, ул.Золотая Горка, 18",NULL,NULL,,220071,,,0
8277,ГУО «Докурнишский учебно-педагогический комплекс ясли-сад-средняя школа»,http://www.yaklass.by/SchoolProfile/9ed7e057-0296-4e3d-81de-9a8be2737488,"Гродненская обл., Ошмянский р-н, агр.ст.Ошмяны, ул.Пионерская, 19 инд.",NULL,NULL,,231101,,,0
8278,ГУО «Роготновский детский сад-средняя школа»,http://www.yaklass.by/SchoolProfile/fbe0f80a-1267-43cb-a57c-bccabd4ce9d1,"Гродненская обл., Дятловский р-н, аг.Роготно, ул.Октябрьская 50",NULL,NULL,,,,,0
8279,ГУО «Новодворский детский сад-средняя школа»,http://www.yaklass.by/SchoolProfile/f64162ec-047c-4ba1-8836-35b7c6fef781,"Гродненская обл., Щучинский р-н, аг.Новый Двор, ул.Гродненская , 18 б",NULL,NULL,,,,,0
8280,ГУО «Лужковский детский сад-базовая школа Кормянского района»,http://www.yaklass.by/SchoolProfile/8abf5433-5974-4f25-8123-f31453877608,"Гомельская обл., Кормянский р-н, д.Лужок, ул.Школьная, 3",NULL,NULL,,247186,,,0
8281,ГУО «Средняя школа №14 г.Витебска»,http://www.yaklass.by/SchoolProfile/dbef6009-2ab2-4667-8a5e-bb8bebac98a7,"Витебская обл., г.Витебск, ул М.Горького 163 б",NULL,NULL,,,,,0
