id,parent_id,code,type,name,description,location,latitude,longitude
2919,2893,52/26,2,Участок №26,"ГУО ""Средняя школа №32 г.Гродно""","г.Гродно, ул.Лиможа, 11",53.703994,23.852276
2920,2893,52/27,2,Участок №27,"ГУО ""Средняя школа №32 г.Гродно""","г.Гродно, ул.Лиможа, 11",53.703994,23.852276
2921,2893,52/28,2,Участок №28,"ГУО ""Средняя школа №36 г.Гродно с польским языком обучения""","г.Гродно, ул.Курчатова, 43",53.7071,23.8533
2922,2893,52/29,2,Участок №29,"ГУО ""Средняя школа №36 г.Гродно с польским языком обучения""","г.Гродно, ул.Курчатова, 43",53.7071,23.8533
2923,2893,52/30,2,Участок №30,"ГУО ""Средняя школа №36 г.Гродно с польским языком обучения""","г.Гродно, ул.Курчатова, 43",53.7071,23.8533
2924,2893,52/31,2,Участок №31,"ГУО ""Средняя школа №27 г.Гродно""","г.Гродно, Лиможа, 46",53.712984,23.845946
2925,2893,52/32,2,Участок №32,"ГУО ""Средняя школа №27 г.Гродно""","г.Гродно, ул.Лиможа, 46",53.712984,23.845946
2926,2893,52/33,2,Участок №33,"ГУО ""Средняя школа №27 г.Гродно""","г.Гродно, ул.Лиможа, 46",53.712984,23.845946
2927,2893,52/34,2,Участок №34,"ГУО ""Средняя школа №27 г.Гродно""","г.Гродно, ул.Лиможа, 46",53.712984,23.845946
2928,2893,52/35,2,Участок №35,"ГУО ""Средняя школа №27 г.Гродно""","г.Гродно, ул.Лиможа, 46",53.712984,23.845946
2929,2893,52/36,2,Участок №36,"Филиал №5 ""Гродненский комбинат строительных материалов"" ОАО ""Красносельскстройматериалы""","г.Гродно, ул.Горького, 100",53.71,23.814
2930,2893,52/37,2,Участок №37,"ГУО ""Ясли-сад №104 г.Гродно""","г.Гродно, ул.Белые Росы, 59",53.713253,23.860976
2931,10000,53,1,ОИК 53,каб.110,"г.Гродно, ул.Горького, 51",53.6923383,23.8247409
2932,2931,53/1,2,Ленинский №1,"УО ""Берестовицкий государственный сельскохозяйственный профессиональный лицей""","г.п.Б.Берестовица, ул.Ленина, 36",53.200459,24.013122
2933,2931,53/2,2,Школный №2,"ГУО ""Большеберестовицкая средняя школа им.С.О.Притыцкого""","г.п.Б.Берестовица, ул.Михайлина, 2",53.197259,24.012622
2934,2931,53/3,2,Советский №3,"ГУК ""Берестовицкий р-нный центр культуры и народного творчества""","г.п.Б.Берестовица, ул.Советская, 8",53.191141,24.015338
2935,2931,53/4,2,Пограничный №4,"филиал по культурно-досуговой деятельности агрогородка Пограничный ГУК ""Берестовицкий р-нный центр культуры и народного творчества""","аг.Пограничный, ул.Комарова, 50",53.1168,23.9757
2936,2931,53/5,2,Кваторский №5,"ГУО ""Кваторский учебно- педагогический комплекс ясли-сад - базовая школа""","аг.Кваторы, ул.Заречная, 1",53.1247,24.0607
2937,2931,53/6,2,Олекшицкий №6,"филиал по культурно-досуговой деятельности агрогородка Олекшицы ГУК ""Берестовицкий р-нный центр культуры и народного творчества""","аг.Олекшицы, ул.Мира, 6",53.341,23.9488
2938,2931,53/7,2,Массолянский №7,"филиал по культурно-досуговой деятельности агрогородка Массоляны ГУК ""Берестовицкий р-нный центр культуры и народного творчества""","аг.Массоляны, ул.Центральная, 12",53.3585,24.0365
2939,2931,53/8,2,Конюховский №8,"ГУО ""Конюховский учебно-педагогический комплекс ясли-сад - средняя школа""","аг.Конюхи, ул.Центральная, 87",53.3936,23.9008
2940,2931,53/9,2,Макаровский №9,"ГУО ""Макаровский учебно- педагогический комплекс ясли-сад - средняя школа""","аг.Макаровцы, ул.Яна Павла 1166",53.3266,23.8213
2941,2931,53/10,2,Малоберестовицкий №10,"ГУО ""Малоберестовицкая средняя школа""","аг.Малая Берестовица, ул.Цитаишвили, 1 а",53.2857,23.9315
2942,2931,53/11,2,Пархимовский №11,"ГУО ""Пархимовский учебно - педагогический комплекс ясли - сад - базовая школа""","аг.Пархимовцы, ул.Парковая, 3",53.2603,24.05
2943,2931,53/12,2,Стародворецкий №12,"филиал по культурно-досуговой деятельности агрогородка Старый Дворец ГУК ""Берестовицкий р-нный центр культуры и народного творчества""","аг.Старый Дворец, ул.Победы, 20 а",53.2579,24.1102
2944,2931,53/13,2,Эйсмонтовский №13,"филиал по культурно-досуговой деятельности агрогородка Большие Эйсмонты ГУК ""Берестовицкий р-нный центр культуры и народного творчества""","аг.Большие Эйсмонты, ул.Юбилейная, 20 а",53.3683,24.0743
2945,2931,53/14,2,№14,"Берестовицкая районная поликлиника учреждения здравоохранения ""Берестовицкая центральная районная больница""","г.п.Б.Берестовица, ул.Ленина, 10",53.1916,24.018
2946,2931,53/15,2,Интернациональный участок для голосования №15,"здание филиала ГУО ""Гродненский р-нный центр творчества детей и молодежи"" ""Центр по месту жительства г.Скиделя""","Гродненский р-н, г.Скидель, ул.Интернациональная, 4",53.5912,24.2502
2947,2931,53/16,2,Ленинский участок для голосования №16,"здание ГУО ""Средняя школа №3 г.Скидель""","Гродненский р-н, г.Скидель, ул.Ленина, 86",53.5741,24.238
2948,2931,53/17,2,Первомайский участок для голосования №17,"здание Скидельского городского дома культуры филиала ГУО ""Гродненский р-нный культурно-информационный центр""","Гродненский р-н, г.Скидель, ул.Клубная, 1а",53.5692,24.2017
